72,67608,24.777s,0
72,97240,4.635s,0
72,66468,3.256s,0
72,248313,9.722s,0
72,33836,1.754s,0
72,272652,11.18s,0
72,440343,18.728s,0
72,314357,12.643s,0
72,164333,6.63s,0
72,173092,7.464s,0
72,141671,6.799s,0
72,162839,7.344s,0
72,625672,24.509,0
72,179237,8.093,0
72,141566,6.508,0
72,216981,9.082,0
72,985833,39.579,0
72,1965186,74.141,0
72,737584,27.798,0
72,235872,9.339,0
72,251043,9.412,0
72,46625,2.221,0
72,65252,3.038,0
72,202318,7.846,0
72,365586,12.705,0
72,86024,3.325,0
72,124307,5.29,0
72,361214,14.172,0
72,209342,7.872,0
72,587065,23.687,0
72,292472,11.528,0
72,131813,5.021,0
72,149506,5.533,0
72,91323,3.677,0
72,294706,10.778,0
72,191261,9.27,0
72,128277,6.502,0
72,141521,7.372,0
72,200243,9.902,0
72,1734664,76.987,0
72,179981,8.507,0
72,44376,1.866,0
72,175475,6.341,0
72,84331,4.01,0
72,284029,3.291,0
72,199478,1.99,0
72,134592,1.62,0
72,253242,2.84,0
72,367904,4.25,0
72,897643,9.81,0
