8,31209,0.178s,0
8,62418,0.168s,0
8,93627,0.162s,0
8,124836,0.186s,0
8,156045,0.177s,0
8,187254,0.188s,0
8,196734,0.08s,0
8,206214,0.09s,0
8,215694,0.082s,0
8,225174,0.096s,0
8,234654,0.083s,0
8,244134,0.094s,0
8,253614,0.085s,0
8,263094,0.101s,0
8,272574,0.082s,0
8,304811,0.203s,0
8,337048,0.209s,0
8,369285,0.194s,0
8,401522,0.197s,0
8,433759,0.201s,0
8,476275,0.244s,0
8,518791,0.248s,0
8,561307,0.223s,0
8,603823,0.236s,0
8,647659,0.214s,0
8,691495,0.227s,0
8,735331,0.223s,0
8,779167,0.295s,0
8,829849,0.392s,0
8,880531,0.311s,0
8,931213,0.29s,0
8,959032,0.162s,0
8,986851,0.159s,0
8,1014670,0.164s,0
8,1042489,0.154s,0
8,1070308,0.171s,0
8,1098127,0.171s,0
8,1125869,0.176s,0
8,1153611,0.157s,0
8,1181353,0.161s,0
8,1209095,0.156s,0
8,1236837,0.161s,0
8,1264579,0.155s,0
8,1292230,0.166s,0
8,1319881,0.154s,0
8,1347532,0.153s,0
8,1375183,0.155s,0
8,1402834,0.162s,0
8,1430485,0.164s,0
8,1444943,0.107s,0
8,1459401,0.102s,0
8,1473859,0.101s,0
8,1488317,0.097s,0
8,1502775,0.091s,0
8,1517233,0.107s,0
8,1531691,0.1s,0
8,1546149,0.097s,0
8,1560607,0.094s,0
8,1600349,0.217s,0
8,1640091,0.219s,0
8,1679833,0.215s,0
8,1719575,0.209s,0
8,1759317,0.213s,0
8,1785073,0.163s,0
8,1810829,0.157s,0
8,1836585,0.154s,0
8,1862341,0.157s,0
8,1888097,0.153s,0
8,1913853,0.152s,0
8,1944575,0.176s,0
8,1975297,0.183s,0
8,2006019,0.175s,0
8,2036741,0.181s,0
8,2067463,0.179s,0
8,2096266,0.161s,0
8,2125069,0.157s,0
8,2153872,0.182s,0
8,2182675,0.156s,0
8,2211478,0.161s,0
8,2240281,0.158s,0
8,2264662,0.135s,0
8,2289043,0.135s,0
8,2313424,0.154s,0
8,2337805,0.14s,0
8,2362186,0.139s,0
8,2386567,0.133s,0
8,2410948,0.136s,0
8,2426004,0.112s,0
8,2441060,0.114s,0
8,2456116,0.103s,0
8,2471172,0.113s,0
8,2486228,0.113s,0
8,2501284,0.104s,0
8,2516340,0.11s,0
8,2531396,0.107s,0
8,2565022,0.184s,0
8,2598648,0.178s,0
8,2632274,0.218s,0
8,2665900,0.18s,0
8,2699526,0.181s,0
8,2707522,0.071s,0
8,2715518,0.067s,0
8,2723514,0.065s,0
8,2731510,0.071s,0
8,2739506,0.067s,0
8,2747502,0.072s,0
8,2755498,0.07s,0
8,2763494,0.065s,0
8,2771490,0.077s,0
8,2779486,0.076s,0
8,2787482,0.092s,0
8,2795478,0.072s,0
8,2803474,0.072s,0
8,2807511,0.042s,0
8,2811548,0.042s,0
8,2815585,0.053s,0
8,2819622,0.045s,0
8,2823659,0.056s,0
8,2827696,0.066s,0
8,2831733,0.066s,0
8,2835770,0.051s,0
8,2839807,0.054s,0
8,2843844,0.052s,0
8,2847881,0.046s,0
8,2851918,0.055s,0
8,2855955,0.051s,0
8,2859992,0.049s,0
8,2864029,0.047s,0
8,2868066,0.049s,0
8,2872103,0.045s,0
8,2902588,0.171s,0
8,2933073,0.179s,0
8,2963558,0.183s,0
8,2994043,0.177s,0
8,3024528,0.182s,0
8,3055013,0.172s,0
8,3086867,0.169s,0
8,3118721,0.176s,0
8,3150575,0.179s,0
8,3182429,0.194s,0
8,3214283,0.189s,0
8,3263562,0.261s,0
8,3312841,0.286s,0
8,3362120,0.28s,0
8,3411399,0.273s,0
8,3457513,0.252s,0
8,3503627,0.378s,0
8,3549741,0.405s,0
8,3572316,0.161s,0
8,3594891,0.168s,0
8,3617466,0.165s,0
8,3640041,0.179s,0
8,3655221,0.128s,0
8,3670401,0.1s,0
8,3685581,0.14s,0
8,3700761,0.113s,0
8,3715941,0.126s,0
8,3731121,0.125s,0
8,3746301,0.101s,0
8,3761481,0.108s,0
8,3794176,0.194s,0
8,3826871,0.208s,0
8,3859566,0.193s,0
8,3892261,0.188s,0
8,3924956,0.194s,0
8,3932701,0.077s,0
8,3940446,0.077s,0
8,3948191,0.071s,0
8,3955936,0.075s,0
8,3963681,0.071s,0
8,3971426,0.085s,0
8,3979171,0.068s,0
8,3986916,0.094s,0
8,3994661,0.086s,0
8,4002406,0.086s,0
8,4010151,0.083s,0
8,4025154,0.113s,0
8,4040157,0.1s,0
8,4055160,0.104s,0
8,4070163,0.108s,0
8,4085166,0.094s,0
8,4100169,0.11s,0
8,4115172,0.104s,0
8,4130175,0.103s,0
8,4145178,0.112s,0
8,4156237,0.076s,0
8,4167296,0.091s,0
8,4178355,0.083s,0
8,4189414,0.086s,0
8,4200473,0.09s,0
8,4211532,0.082s,0
8,4222591,0.087s,0
8,4233650,0.077s,0
8,4244709,0.088s,0
8,4255768,0.093s,0
8,4272000,0.116s,0
8,4288232,0.109s,0
8,4304464,0.107s,0
8,4320696,0.121s,0
8,4336928,0.105s,0
8,4353160,0.111s,0
8,4369392,0.119s,0
8,4385624,0.117s,0
8,4401710,0.11s,0
8,4417796,0.116s,0
8,4433882,0.112s,0
8,4449968,0.108s,0
8,4466054,0.118s,0
8,4482140,0.108s,0
8,4498226,0.101s,0
8,4514312,0.112s,0
8,4530398,0.11s,0
8,4547842,0.115s,0
8,4565286,0.118s,0
8,4582730,0.121s,0
8,4600174,0.121s,0
8,4617618,0.117s,0
8,4635062,0.12s,0
8,4652506,0.119s,0
8,4669950,0.125s,0
8,4679130,0.077s,0
8,4688310,0.073s,0
8,4697490,0.085s,0
8,4706670,0.078s,0
8,4715850,0.077s,0
8,4725030,0.069s,0
8,4734210,0.082s,0
8,4743390,0.068s,0
8,4752570,0.081s,0
8,4761750,0.074s,0
8,4770930,0.083s,0
8,4805086,0.241s,0
8,4839242,0.27s,0
8,4873398,0.209s,0
8,4907554,0.215s,0
8,4921122,0.179s,0
8,4934690,0.11s,0
8,4948258,0.103s,0
8,4961826,0.11s,0
8,4975394,0.109s,0
8,4988962,0.119s,0
8,5002530,0.11s,0
8,5016098,0.122s,0
8,5026979,0.104s,0
8,5037860,0.099s,0
8,5048741,0.105s,0
8,5059622,0.087s,0
8,5070503,0.098s,0
8,5081384,0.096s,0
8,5092265,0.08s,0
8,5103146,0.09s,0
8,5114027,0.08s,0
8,5145589,0.186s,0
8,5177151,0.188s,0
8,5208713,0.184s,0
8,5240275,0.233s,0
8,5271837,0.311s,0
8,5310258,0.313s,0
8,5348679,0.278s,0
8,5387100,0.22s,0
8,5466998,0.404s,0
8,5546896,0.414s,0
8,5626794,0.414s,0
8,5672411,0.248s,0
8,5718028,0.304s,0
8,5763645,0.255s,0
8,5769113,0.086s,0
8,5774581,0.082s,0
8,5780049,0.059s,0
8,5785517,0.066s,0
8,5790985,0.06s,0
