5,6121,0.037s,0
5,12242,0.031s,0
5,18363,0.031s,0
5,24484,0.031s,0
5,30605,0.031s,0
5,36726,0.039s,0
5,42847,0.035s,0
5,48968,0.033s,0
5,55089,0.034s,0
5,61210,0.041s,0
5,67331,0.037s,0
5,73452,0.039s,0
5,79573,0.04s,0
5,85694,0.042s,0
5,91815,0.032s,0
5,97936,0.034s,0
5,104057,0.035s,0
5,110178,0.039s,0
5,116299,0.033s,0
5,122420,0.034s,0
5,128541,0.038s,0
5,134662,0.038s,0
5,135305,0.016s,0
5,135948,0.012s,0
5,136591,0.013s,0
5,137234,0.016s,0
5,137877,0.015s,0
5,138520,0.022s,0
5,139163,0.019s,0
5,139806,0.018s,0
5,140449,0.019s,0
5,141092,0.021s,0
5,141735,0.018s,0
5,142378,0.019s,0
5,143021,0.018s,0
5,143664,0.018s,0
5,144307,0.021s,0
5,144950,0.014s,0
5,145593,0.013s,0
5,146236,0.013s,0
5,146879,0.014s,0
5,147522,0.014s,0
5,148165,0.017s,0
5,148808,0.018s,0
5,149451,0.015s,0
5,150094,0.017s,0
5,150737,0.014s,0
5,151380,0.014s,0
5,152023,0.014s,0
5,152666,0.014s,0
5,153309,0.016s,0
5,153952,0.017s,0
5,154595,0.018s,0
5,155238,0.018s,0
5,155881,0.014s,0
5,156524,0.012s,0
5,157167,0.014s,0
5,157810,0.015s,0
5,158453,0.012s,0
5,159096,0.015s,0
5,159739,0.018s,0
5,160382,0.019s,0
5,161025,0.018s,0
5,165743,0.032s,0
5,170461,0.026s,0
5,175179,0.034s,0
5,179897,0.031s,0
5,184615,0.033s,0
5,189333,0.025s,0
5,194051,0.028s,0
5,198769,0.032s,0
5,203487,0.036s,0
5,208205,0.026s,0
5,212923,0.027s,0
5,217641,0.026s,0
5,222359,0.031s,0
5,227077,0.033s,0
5,231795,0.026s,0
5,236513,0.027s,0
5,241231,0.027s,0
5,245949,0.03s,0
5,250667,0.065s,0
5,255385,0.027s,0
5,260103,0.027s,0
5,264821,0.033s,0
5,269539,0.035s,0
5,274257,0.027s,0
5,278975,0.026s,0
5,282590,0.024s,0
5,286205,0.032s,0
5,289820,0.031s,0
5,293435,0.027s,0
5,297050,0.025s,0
5,300665,0.027s,0
5,304280,0.031s,0
5,307895,0.033s,0
5,311510,0.025s,0
5,315125,0.024s,0
5,318740,0.024s,0
5,322355,0.025s,0
5,325970,0.025s,0
5,329585,0.045s,0
5,333200,0.046s,0
5,336815,0.037s,0
5,340430,0.036s,0
5,344045,0.034s,0
5,347660,0.038s,0
5,351275,0.047s,0
5,354890,0.049s,0
5,358505,0.05s,0
5,362120,0.033s,0
5,365940,0.039s,0
5,369760,0.046s,0
5,373580,0.114s,0
5,377400,0.03s,0
5,381220,0.028s,0
5,385040,0.025s,0
5,388860,0.021s,0
5,392680,0.024s,0
5,396500,0.029s,0
5,400320,0.026s,0
5,404140,0.021s,0
5,407960,0.022s,0
5,411780,0.024s,0
5,415600,0.03s,0
5,419420,0.029s,0
5,423240,0.022s,0
5,427060,0.02s,0
5,430880,0.023s,0
5,434700,0.022s,0
5,438520,0.026s,0
5,442340,0.026s,0
5,446160,0.023s,0
5,449980,0.024s,0
5,453800,0.031s,0
5,457620,0.034s,0
5,461440,0.036s,0
5,465260,0.045s,0
5,469158,0.042s,0
5,473056,0.037s,0
5,476954,0.026s,0
5,480852,0.029s,0
5,484750,0.032s,0
5,488648,0.029s,0
5,492546,0.025s,0
5,496444,0.024s,0
5,500342,0.029s,0
5,504240,0.033s,0
5,508138,0.029s,0
5,512036,0.029s,0
5,515934,0.03s,0
5,519832,0.028s,0
5,523730,0.028s,0
5,527628,0.032s,0
5,531526,0.03s,0
5,535424,0.028s,0
5,539322,0.024s,0
5,543220,0.023s,0
5,547118,0.031s,0
5,551016,0.03s,0
5,554914,0.027s,0
5,558812,0.024s,0
5,562710,0.034s,0
5,566608,0.026s,0
5,570506,0.029s,0
5,574404,0.031s,0
5,576929,0.026s,0
5,579454,0.029s,0
5,581979,0.019s,0
5,584504,0.029s,0
5,587029,0.027s,0
5,589554,0.029s,0
5,592079,0.03s,0
5,594604,0.02s,0
5,597129,0.024s,0
5,599654,0.02s,0
5,602179,0.023s,0
5,604704,0.025s,0
5,607229,0.024s,0
5,609754,0.022s,0
5,612279,0.018s,0
5,614804,0.018s,0
5,617329,0.019s,0
5,619854,0.018s,0
5,622379,0.026s,0
5,624904,0.024s,0
5,627429,0.023s,0
5,629954,0.021s,0
5,632479,0.018s,0
5,635004,0.018s,0
5,637529,0.021s,0
5,640054,0.023s,0
5,642579,0.024s,0
5,645104,0.022s,0
5,647629,0.018s,0
5,650154,0.018s,0
5,652679,0.023s,0
5,655204,0.019s,0
5,657729,0.022s,0
5,660254,0.029s,0
5,660827,0.016s,0
5,661400,0.016s,0
5,661973,0.022s,0
5,662546,0.019s,0
5,663119,0.023s,0
5,663692,0.024s,0
5,664265,0.019s,0
5,664838,0.035s,0
5,665411,0.019s,0
5,665984,0.012s,0
5,666557,0.012s,0
5,667130,0.012s,0
5,667703,0.016s,0
5,668276,0.014s,0
5,668849,0.016s,0
5,669422,0.015s,0
5,669995,0.017s,0
5,670568,0.017s,0
5,671141,0.012s,0
5,671714,0.013s,0
5,672287,0.013s,0
5,672860,0.011s,0
5,673433,0.012s,0
5,674006,0.01s,0
5,674579,0.013s,0
5,675152,0.015s,0
5,675725,0.015s,0
5,676298,0.015s,0
5,676871,0.017s,0
5,677444,0.016s,0
5,678017,0.013s,0
5,678590,0.01s,0
5,679163,0.011s,0
5,679736,0.01s,0
5,680309,0.011s,0
5,680882,0.014s,0
5,681455,0.016s,0
5,682028,0.016s,0
5,682601,0.015s,0
5,683174,0.014s,0
5,683747,0.012s,0
5,684320,0.012s,0
5,684893,0.013s,0
5,685466,0.011s,0
5,686039,0.011s,0
5,686612,0.013s,0
5,687185,0.016s,0
5,687758,0.015s,0
5,688331,0.017s,0
5,689454,0.016s,0
5,690577,0.015s,0
5,691700,0.014s,0
5,692823,0.012s,0
5,693946,0.018s,0
5,695069,0.018s,0
5,696192,0.026s,0
5,697315,0.033s,0
5,698438,0.028s,0
5,699561,0.028s,0
5,700684,0.029s,0
5,701807,0.023s,0
5,702930,0.024s,0
5,704053,0.025s,0
5,705176,0.027s,0
5,706299,0.027s,0
5,707422,0.028s,0
5,708545,0.019s,0
5,709668,0.021s,0
5,710791,0.021s,0
5,711914,0.029s,0
5,713037,0.027s,0
5,714160,0.021s,0
5,715283,0.036s,0
5,716406,0.023s,0
5,717529,0.018s,0
5,718652,0.013s,0
5,719775,0.016s,0
5,720898,0.017s,0
5,722021,0.024s,0
5,723144,0.035s,0
5,724267,0.027s,0
5,728131,0.045s,0
5,731995,0.035s,0
5,735859,0.027s,0
5,739723,0.029s,0
5,743587,0.034s,0
5,747451,0.032s,0
5,751315,0.026s,0
5,755179,0.037s,0
5,759043,0.036s,0
5,762907,0.024s,0
5,766771,0.028s,0
5,770635,0.036s,0
5,774499,0.029s,0
5,778363,0.029s,0
5,782227,0.035s,0
5,786091,0.037s,0
5,789955,0.026s,0
5,793819,0.023s,0
5,797683,0.02s,0
5,801547,0.026s,0
5,805411,0.028s,0
5,809275,0.03s,0
5,813139,0.024s,0
5,817003,0.022s,0
5,820867,0.022s,0
5,824731,0.025s,0
5,828595,0.026s,0
5,835963,0.039s,0
5,843331,0.032s,0
5,850699,0.034s,0
5,858067,0.046s,0
5,865435,0.038s,0
5,872803,0.031s,0
5,880171,0.032s,0
5,887539,0.034s,0
5,894907,0.041s,0
5,902275,0.039s,0
5,909643,0.038s,0
5,917011,0.035s,0
5,924379,0.047s,0
5,931747,0.044s,0
5,939115,0.032s,0
5,946483,0.036s,0
5,953851,0.035s,0
5,961219,0.047s,0
5,968587,0.041s,0
5,975955,0.035s,0
5,983323,0.035s,0
5,990691,0.041s,0
5,998059,0.04s,0
5,1001989,0.025s,0
5,1005919,0.025s,0
5,1009849,0.027s,0
5,1013779,0.029s,0
5,1017709,0.026s,0
5,1021639,0.027s,0
5,1025569,0.025s,0
5,1029499,0.028s,0
