testtesttest18171618,1093,0.02s,017,201428,1.022s,016,560091,2.515s,517,89616,0.447s,0
16,747213,4.673s,5
18,772,0.019s,0
17,63484,0.327s,0
16,394736,2.346s,5
18,1859,0.023s,0,17,391591,1.987s,0,16,715964,2.311s,5,17,139907,0.822s,0
17,166830,0.168s,0
17,193753,0.169s,0
17,220676,0.169s,0
17,247599,0.17s,0
17,328234,0.486s,0
17,408869,0.483s,0
17,483065,0.438s,0
17,557261,0.441s,0
17,631457,0.443s,0
17,1254090,3.901s,0
17,1398691,0.834s,0
17,1401484,0.039s,0
17,1404277,0.042s,0
17,1407070,0.035s,0
17,1409863,0.036s,0
17,1412656,0.038s,0
17,1415449,0.038s,0
17,1418242,0.035s,0
17,1421035,0.036s,0
17,1423828,0.036s,0
17,1426621,0.044s,0
17,1429414,0.033s,0
17,1432207,0.037s,0
17,1435000,0.032s,0
17,1437793,0.041s,0
17,1440586,0.041s,0
17,1443379,0.034s,0
17,1446172,0.039s,0
17,1448965,0.044s,0
17,1451758,0.033s,0
17,1703948,1.404s,0
17,1723137,0.139s,0
17,1742326,0.144s,0
17,1761515,0.136s,0
17,1780704,0.131s,0
17,1799893,0.142s,0
17,2120337,1.948s,0
17,2141782,0.158s,0
17,2163227,0.152s,0
17,2184672,0.17s,0
17,2206117,0.148s,0
17,2227562,0.147s,0
17,2249007,0.146s,0
17,2587431,1.907s,0
17,2961302,2.105s,0
17,3438413,2.8s,0
17,3611429,0.98s,0
17,3651881,0.249s,0
17,4099578,2.522s,0
17,4155684,0.326s,0
17,4416456,1.47s,0
17,4614251,1.166s,0
17,4882669,1.65s,0
17,5115954,1.397s,0
17,5152237,0.227s,0
17,5188520,0.228s,0
17,5207847,0.124s,0
17,5227174,0.127s,0
17,5246501,0.129s,0
17,5265828,0.127s,0
17,5285155,0.139s,0
17,5304482,0.131s,0
17,5413737,0.653s,0
17,5522992,0.644s,0
17,5696682,1.003s,0
17,6392129,3.902s,0
17,6460708,0.397s,0
17,6529287,0.424s,0
17,6697123,0.967s,0
17,6791004,0.535s,0
17,6884885,0.548s,0
17,6902209,0.113s,0
17,6919533,0.111s,0
17,6936857,0.119s,0
17,6954181,0.122s,0
17,6971505,0.106s,0
17,6988829,0.114s,0
17,7006153,0.116s,0
17,7023477,0.11s,0
17,7508370,2.717s,0
17,7865017,2.046s,0
17,7929387,0.384s,0
17,7982125,0.329s,0
17,8034863,0.326s,0
17,8087601,0.333s,0
17,8230977,0.829s,0
17,8254777,0.144s,0
17,8278577,0.151s,0
17,8302377,0.152s,0
17,8326177,0.148s,0
17,8349977,0.152s,0
17,8373777,0.146s,0
17,8594487,1.24s,0
17,9354634,4.271s,0
17,9436124,0.492s,0
17,9439105,0.041s,0
17,9442086,0.045s,0
17,9445067,0.038s,0
17,9448048,0.042s,0
17,9451029,0.045s,0
17,9454010,0.043s,0
17,9456991,0.039s,0
17,9459972,0.04s,0
17,9462953,0.045s,0
17,9465934,0.047s,0
17,9468915,0.037s,0
17,9471896,0.047s,0
17,9474877,0.047s,0
17,9477858,0.037s,0
17,9480839,0.04s,0
17,9483820,0.045s,0
17,9486801,0.042s,0
17,9489782,0.037s,0
17,9492763,0.037s,0
17,9736036,1.362s,0
17,9837430,0.597s,0
17,10062468,1.266s,0
17,10071042,0.066s,0
17,10079616,0.075s,0
17,10088190,0.063s,0
17,10096764,0.069s,0
17,10105338,0.064s,0
17,10113912,0.061s,0
17,10122486,0.068s,0
17,10131060,0.072s,0
17,10139634,0.076s,0
17,10148208,0.066s,0
17,10750387,3.896s,0
17,10756719,0.057s,0
17,10785090,0.204s,0
17,10813461,0.195s,0
17,10841832,0.181s,0
17,10870203,0.171s,0
17,10898574,0.177s,0
17,10926945,0.177s,0
17,11036617,0.639s,0
17,11146289,0.661s,0
17,11186122,0.24s,0
17,11225955,0.243s,0
17,11265788,0.238s,0
17,11288713,0.156s,0
17,11311638,0.145s,0
17,11334563,0.152s,0
17,11357488,0.152s,0
17,11380413,0.158s,0
17,11403338,0.153s,0
17,11514354,0.684s,0
17,11625370,0.639s,0
17,11878653,1.43s,0
17,12090001,1.228s,0
17,12113900,0.154s,0
17,12137799,0.167s,0
17,12161698,0.162s,0
17,12185597,0.145s,0
17,12209496,0.153s,0
17,12233395,0.152s,0
17,12281910,0.287s,0
17,12330425,0.302s,0
17,12378940,0.288s,0
17,12742915,2.097s,0
17,12868135,0.751s,0
17,12993355,0.747s,0
17,13053573,0.369s,0
17,13247521,1.127s,0
17,13505904,1.42s,0
17,13638120,0.749s,0
17,14043442,2.304s,0
17,14248964,1.179s,0
17,14592245,1.981s,0
17,14746462,0.911s,0
17,14864047,0.692s,0
17,15131041,1.526s,0
17,15289899,0.931s,0
17,15448757,0.924s,0
17,15786839,1.923s,0
17,15838859,0.277s,0
17,15928818,0.513s,0
17,16018777,0.502s,0
17,16066989,0.295s,0
17,16115201,0.295s,0
17,16163413,0.294s,0
17,16180704,0.116s,0
17,16197995,0.115s,0
17,16215286,0.124s,0
17,16232577,0.11s,0
17,16249868,0.121s,0
17,16267159,0.124s,0
17,16284450,0.116s,0
17,16301741,0.112s,0
17,16711125,2.396s,0
17,16732452,0.145s,0
17,16753779,0.144s,0
17,16775106,0.141s,0
17,16796433,0.147s,0
17,17399182,3.358s,0
17,17503091,0.59s,0
17,17607000,0.591s,0
17,17898497,1.662s,0
17,18129613,1.32s,0
17,18248665,0.666s,0
17,18449880,1.133s,0
17,18572830,0.678s,0
17,18610847,0.245s,0
17,18648864,0.26s,0
17,18686881,0.233s,0
17,18724898,0.243s,0
17,18870315,0.804s,0
17,19015732,0.832s,0
17,19245774,1.271s,0
17,19331738,0.485s,0
17,19538339,1.142s,0
17,19560800,0.137s,0
17,19583261,0.138s,0
17,19605722,0.134s,0
17,19745024,0.788s,0
17,19884326,0.799s,0
17,19933038,0.292s,0
17,19981750,0.297s,0
